,Unnamed: 0,time ,image_name,steer
6859,6859,1.61164e+18,frame_1611644012850363970.jpeg,0.325
10794,10794,1.61164e+18,frame_1611644154172500134.jpeg,0.54
8221,8221,1.61164e+18,frame_1611644062073398590.jpeg,0.545
3458,3458,1.61164e+18,frame_1611643888843492746.jpeg,0.005
9818,9818,1.61164e+18,frame_1611644118776408195.jpeg,0.075
9039,9039,1.61164e+18,frame_1611644090533237696.jpeg,0.005
4028,4028,1.61164e+18,frame_1611643909371999264.jpeg,0.545
3634,3634,1.61164e+18,frame_1611643895482273579.jpeg,0.47
10373,10373,1.61164e+18,frame_1611644138610805511.jpeg,0.545
11392,11392,1.61164e+18,frame_1611644175683351040.jpeg,0.445
7362,7362,1.61164e+18,frame_1611644031150998831.jpeg,0.21
854,854,1.61164e+18,frame_1611643795532495022.jpeg,0.52
4638,4638,1.61164e+18,frame_1611643932526607513.jpeg,0.545
3845,3845,1.61164e+18,frame_1611643903217266321.jpeg,0.01
10716,10716,1.61164e+18,frame_1611644151554149389.jpeg,0.005
932,932,1.61164e+18,frame_1611643798126508713.jpeg,0.54
5571,5571,1.61164e+18,frame_1611643966535921335.jpeg,0.545
4287,4287,1.61164e+18,frame_1611643919239607811.jpeg,0.0
8368,8368,1.61164e+18,frame_1611644066978203297.jpeg,0.54
2659,2659,1.61164e+18,frame_1611643860187954903.jpeg,0.01
8378,8378,1.61164e+18,frame_1611644067311761379.jpeg,0.545
1410,1410,1.61164e+18,frame_1611643815685034275.jpeg,0.045
1673,1673,1.61164e+18,frame_1611643825066201687.jpeg,0.195
9495,9495,1.61164e+18,frame_1611644106708524227.jpeg,0.41
8270,8270,1.61164e+18,frame_1611644063708283663.jpeg,0.545
8868,8868,1.61164e+18,frame_1611644083755289793.jpeg,0.545
6722,6722,1.61164e+18,frame_1611644008265804768.jpeg,0.01
381,381,1.61164e+18,frame_1611643778213690996.jpeg,0.01
10829,10829,1.61164e+18,frame_1611644155653998613.jpeg,0.54
8650,8650,1.61164e+18,frame_1611644076383809566.jpeg,0.545
8361,8361,1.61164e+18,frame_1611644066744706154.jpeg,0.545
2600,2600,1.61164e+18,frame_1611643858216095209.jpeg,0.54
11629,11629,1.61164e+18,frame_1611644184122236252.jpeg,0.535
262,262,1.61164e+18,frame_1611643773480791092.jpeg,0.8
3982,3982,1.61164e+18,frame_1611643907829739094.jpeg,0.07
3686,3686,1.61164e+18,frame_1611643897235762119.jpeg,0.01
61,61,1.61164e+18,frame_1611643766759023905.jpeg,0.45
3152,3152,1.61164e+18,frame_1611643877595305920.jpeg,0.545
1759,1759,1.61164e+18,frame_1611643827928753853.jpeg,0.09
3657,3657,1.61164e+18,frame_1611643896258077860.jpeg,0.01
2291,2291,1.61164e+18,frame_1611643846876537085.jpeg,0.015
2003,2003,1.61164e+18,frame_1611643837230022192.jpeg,0.01
9532,9532,1.61164e+18,frame_1611644107948640347.jpeg,0.545
7594,7594,1.61164e+18,frame_1611644039525671482.jpeg,0.545
1028,1028,1.61164e+18,frame_1611643801777868032.jpeg,0.005
4680,4680,1.61164e+18,frame_1611643933928129673.jpeg,0.555
11381,11381,1.61164e+18,frame_1611644175317834854.jpeg,0.54
8050,8050,1.61164e+18,frame_1611644056305368185.jpeg,0.01
5113,5113,1.61164e+18,frame_1611643949965383768.jpeg,0.47
11291,11291,1.61164e+18,frame_1611644171945444584.jpeg,0.005
9579,9579,1.61164e+18,frame_1611644109528240919.jpeg,0.545
1136,1136,1.61164e+18,frame_1611643805908177376.jpeg,0.545
5540,5540,1.61164e+18,frame_1611643965017375946.jpeg,0.53
3127,3127,1.61164e+18,frame_1611643876760298252.jpeg,0.255
9225,9225,1.61164e+18,frame_1611644097243122578.jpeg,0.185
7371,7371,1.61164e+18,frame_1611644031451200485.jpeg,0.58
3011,3011,1.61164e+18,frame_1611643872874761820.jpeg,0.545
9685,9685,1.61164e+18,frame_1611644113848504782.jpeg,0.275
9232,9232,1.61164e+18,frame_1611644097476060390.jpeg,0.085
1088,1088,1.61164e+18,frame_1611643804288032770.jpeg,0.51
4134,4134,1.61164e+18,frame_1611643913670391321.jpeg,0.005
6907,6907,1.61164e+18,frame_1611644014456093311.jpeg,0.285
8223,8223,1.61164e+18,frame_1611644062140111923.jpeg,0.545
324,324,1.61164e+18,frame_1611643775562816381.jpeg,0.55
1806,1806,1.61164e+18,frame_1611643829496534824.jpeg,0.43
10163,10163,1.61164e+18,frame_1611644131549139738.jpeg,0.545
3597,3597,1.61164e+18,frame_1611643894244039297.jpeg,0.44
10207,10207,1.61164e+18,frame_1611644133028775930.jpeg,0.005
11524,11524,1.61164e+18,frame_1611644180501219511.jpeg,0.54
6655,6655,1.61164e+18,frame_1611644006025958776.jpeg,0.615
11335,11335,1.61164e+18,frame_1611644173789366245.jpeg,0.545
9722,9722,1.61164e+18,frame_1611644115097651482.jpeg,0.005
6605,6605,1.61164e+18,frame_1611644003657672167.jpeg,0.005
416,416,1.61164e+18,frame_1611643780090153933.jpeg,0.01
9611,9611,1.61164e+18,frame_1611644111319339037.jpeg,0.545
1741,1741,1.61164e+18,frame_1611643827330165386.jpeg,0.285
7237,7237,1.61164e+18,frame_1611644026966990709.jpeg,0.215
10993,10993,1.61164e+18,frame_1611644161430179834.jpeg,0.395
7558,7558,1.61164e+18,frame_1611644038328275681.jpeg,0.005
5410,5410,1.61164e+18,frame_1611643960584686518.jpeg,0.545
10313,10313,1.61164e+18,frame_1611644136588787556.jpeg,0.545
7377,7377,1.61164e+18,frame_1611644031651334524.jpeg,0.59
7832,7832,1.61164e+18,frame_1611644048116326571.jpeg,0.005
531,531,1.61164e+18,frame_1611643783950772762.jpeg,0.01
726,726,1.61164e+18,frame_1611643791142231703.jpeg,0.125
3199,3199,1.61164e+18,frame_1611643880208174944.jpeg,0.435
3992,3992,1.61164e+18,frame_1611643908162307739.jpeg,0.005
1038,1038,1.61164e+18,frame_1611643802445701122.jpeg,0.01
10189,10189,1.61164e+18,frame_1611644132424427748.jpeg,0.42
11516,11516,1.61164e+18,frame_1611644180018613577.jpeg,0.0
4766,4766,1.61164e+18,frame_1611643936810059071.jpeg,0.235
4155,4155,1.61164e+18,frame_1611643914367851257.jpeg,0.545
2087,2087,1.61164e+18,frame_1611643840035127878.jpeg,0.55
1119,1119,1.61164e+18,frame_1611643805333913088.jpeg,0.005
8383,8383,1.61164e+18,frame_1611644067478539467.jpeg,0.54
1562,1562,1.61164e+18,frame_1611643820760615826.jpeg,0.545
11542,11542,1.61164e+18,frame_1611644181211307526.jpeg,0.55
5659,5659,1.61164e+18,frame_1611643969471462727.jpeg,0.01
9234,9234,1.61164e+18,frame_1611644097542607784.jpeg,0.05
5059,5059,1.61164e+18,frame_1611643947552543879.jpeg,0.545
11813,11813,1.61164e+18,frame_1611644190308545113.jpeg,0.535
3606,3606,1.61164e+18,frame_1611643894544955254.jpeg,0.68
7615,7615,1.61164e+18,frame_1611644040224204302.jpeg,0.545
11308,11308,1.61164e+18,frame_1611644172892612696.jpeg,0.26
3101,3101,1.61164e+18,frame_1611643875889042139.jpeg,0.34
8418,8418,1.61164e+18,frame_1611644068646018982.jpeg,0.545
10226,10226,1.61164e+18,frame_1611644133666566372.jpeg,0.32
2756,2756,1.61164e+18,frame_1611643864300620079.jpeg,0.55
1349,1349,1.61164e+18,frame_1611643813652047157.jpeg,0.545
4278,4278,1.61164e+18,frame_1611643918639076948.jpeg,0.545
3928,3928,1.61164e+18,frame_1611643906015665531.jpeg,0.545
8071,8071,1.61164e+18,frame_1611644057008301973.jpeg,0.24
532,532,1.61164e+18,frame_1611643783984658241.jpeg,0.005
5317,5317,1.61164e+18,frame_1611643956792873621.jpeg,0.545
7461,7461,1.61164e+18,frame_1611644035078866005.jpeg,0.67
2329,2329,1.61164e+18,frame_1611643848154901743.jpeg,0.38
9850,9850,1.61164e+18,frame_1611644120178350449.jpeg,0.48
6933,6933,1.61164e+18,frame_1611644015571133137.jpeg,0.23
2515,2515,1.61164e+18,frame_1611643855373109818.jpeg,0.61
6153,6153,1.61164e+18,frame_1611643987663466930.jpeg,0.54
11015,11015,1.61164e+18,frame_1611644162163935661.jpeg,0.205
10391,10391,1.61164e+18,frame_1611644139618385315.jpeg,0.02
9270,9270,1.61164e+18,frame_1611644098743641138.jpeg,0.545
5354,5354,1.61164e+18,frame_1611643958702945948.jpeg,0.505
11786,11786,1.61164e+18,frame_1611644189401474714.jpeg,0.535
11338,11338,1.61164e+18,frame_1611644173889041662.jpeg,0.255
9812,9812,1.61164e+18,frame_1611644118375382662.jpeg,0.005
165,165,1.61164e+18,frame_1611643770244175673.jpeg,0.05
4220,4220,1.61164e+18,frame_1611643916527799606.jpeg,0.49
229,229,1.61164e+18,frame_1611643772377954721.jpeg,0.025
10360,10360,1.61164e+18,frame_1611644138169310570.jpeg,0.02
10528,10528,1.61164e+18,frame_1611644144510765791.jpeg,0.535
9200,9200,1.61164e+18,frame_1611644096411409378.jpeg,0.54
1452,1452,1.61164e+18,frame_1611643817084958315.jpeg,0.01
1048,1048,1.61164e+18,frame_1611643802947251320.jpeg,0.585
4321,4321,1.61164e+18,frame_1611643921043143988.jpeg,0.545
8214,8214,1.61164e+18,frame_1611644061839901686.jpeg,0.55
3934,3934,1.61164e+18,frame_1611643906218410015.jpeg,0.545
715,715,1.61164e+18,frame_1611643790481112719.jpeg,0.2
1174,1174,1.61164e+18,frame_1611643807185076237.jpeg,0.01
3239,3239,1.61164e+18,frame_1611643881543726444.jpeg,0.565
11340,11340,1.61164e+18,frame_1611644173955486536.jpeg,0.145
2298,2298,1.61164e+18,frame_1611643847111690283.jpeg,0.015
2990,2990,1.61164e+18,frame_1611643872169100046.jpeg,0.01
3894,3894,1.61164e+18,frame_1611643904864142656.jpeg,0.185
11350,11350,1.61164e+18,frame_1611644174287647247.jpeg,0.005
289,289,1.61164e+18,frame_1611643774387469292.jpeg,0.26
4507,4507,1.61164e+18,frame_1611643927280722857.jpeg,0.655
17,17,1.61164e+18,frame_1611643765281755209.jpeg,0.55
5630,5630,1.61164e+18,frame_1611643968504140139.jpeg,0.425
7988,7988,1.61164e+18,frame_1611644054229781389.jpeg,0.69
949,949,1.61164e+18,frame_1611643798694210291.jpeg,0.545
514,514,1.61164e+18,frame_1611643783374962807.jpeg,0.005
2157,2157,1.61164e+18,frame_1611643842378086329.jpeg,0.52
185,185,1.61164e+18,frame_1611643770911048174.jpeg,0.01
2780,2780,1.61164e+18,frame_1611643865108478785.jpeg,0.005
11442,11442,1.61164e+18,frame_1611644177344280005.jpeg,0.54
4423,4423,1.61164e+18,frame_1611643924459898472.jpeg,0.545
3333,3333,1.61164e+18,frame_1611643884685139418.jpeg,0.555
11487,11487,1.61164e+18,frame_1611644178838852882.jpeg,0.0
4008,4008,1.61164e+18,frame_1611643908700304508.jpeg,0.325
3550,3550,1.61164e+18,frame_1611643892678879976.jpeg,0.475
2665,2665,1.61164e+18,frame_1611643860388904572.jpeg,0.01
4192,4192,1.61164e+18,frame_1611643915597051859.jpeg,0.55
10842,10842,1.61164e+18,frame_1611644156357915640.jpeg,0.545
8204,8204,1.61164e+18,frame_1611644061470981121.jpeg,0.545
9416,9416,1.61164e+18,frame_1611644104054473162.jpeg,0.005
1163,1163,1.61164e+18,frame_1611643806818112850.jpeg,0.53
9618,9618,1.61164e+18,frame_1611644111589617491.jpeg,0.545
1870,1870,1.61164e+18,frame_1611643831637137890.jpeg,0.565
8957,8957,1.61164e+18,frame_1611644087802605867.jpeg,0.005
9592,9592,1.61164e+18,frame_1611644110036430597.jpeg,0.54
4940,4940,1.61164e+18,frame_1611643943581427813.jpeg,0.25
7867,7867,1.61164e+18,frame_1611644049277839422.jpeg,0.545
7526,7526,1.61164e+18,frame_1611644037262535095.jpeg,0.55
11462,11462,1.61164e+18,frame_1611644178008617878.jpeg,0.43
9201,9201,1.61164e+18,frame_1611644096444684744.jpeg,0.54
5819,5819,1.61164e+18,frame_1611643975862166882.jpeg,0.51
10500,10500,1.61164e+18,frame_1611644143571954966.jpeg,0.01
1117,1117,1.61164e+18,frame_1611643805266390085.jpeg,0.005
9460,9460,1.61164e+18,frame_1611644105532581806.jpeg,0.005
983,983,1.61164e+18,frame_1611643799835136890.jpeg,0.045
6964,6964,1.61164e+18,frame_1611644017092565298.jpeg,0.545
11773,11773,1.61164e+18,frame_1611644188964803696.jpeg,0.535
4732,4732,1.61164e+18,frame_1611643935665260553.jpeg,0.59
5053,5053,1.61164e+18,frame_1611643947353476524.jpeg,0.08
7820,7820,1.61164e+18,frame_1611644047718195915.jpeg,0.355
8666,8666,1.61164e+18,frame_1611644076920547724.jpeg,0.545
3372,3372,1.61164e+18,frame_1611643885984111071.jpeg,0.005
4141,4141,1.61164e+18,frame_1611643913902901173.jpeg,0.025
5374,5374,1.61164e+18,frame_1611643959374945402.jpeg,0.005
7206,7206,1.61164e+18,frame_1611644025925146580.jpeg,0.44
2027,2027,1.61164e+18,frame_1611643838035461426.jpeg,0.55
6951,6951,1.61164e+18,frame_1611644016658922195.jpeg,0.545
10811,10811,1.61164e+18,frame_1611644154746902466.jpeg,0.545
10988,10988,1.61164e+18,frame_1611644161263416052.jpeg,0.54
1714,1714,1.61164e+18,frame_1611643826432953596.jpeg,0.4
9398,9398,1.61164e+18,frame_1611644103449829102.jpeg,0.005
3474,3474,1.61164e+18,frame_1611643889374803305.jpeg,0.5
1432,1432,1.61164e+18,frame_1611643816418399334.jpeg,0.545
8017,8017,1.61164e+18,frame_1611644055200728655.jpeg,0.515
9324,9324,1.61164e+18,frame_1611644100558802843.jpeg,0.545
3439,3439,1.61164e+18,frame_1611643888212599277.jpeg,0.535
4317,4317,1.61164e+18,frame_1611643920909183025.jpeg,0.545
6219,6219,1.61164e+18,frame_1611643989869568586.jpeg,0.545
5811,5811,1.61164e+18,frame_1611643975594289303.jpeg,0.69
7597,7597,1.61164e+18,frame_1611644039625481129.jpeg,0.305
6415,6415,1.61164e+18,frame_1611643997157833576.jpeg,0.01
1326,1326,1.61164e+18,frame_1611643812697062016.jpeg,0.01
1423,1423,1.61164e+18,frame_1611643816118396044.jpeg,0.55
1041,1041,1.61164e+18,frame_1611643802646099806.jpeg,0.27
98,98,1.61164e+18,frame_1611643768001213074.jpeg,0.5
6060,6060,1.61164e+18,frame_1611643984553281307.jpeg,0.54
513,513,1.61164e+18,frame_1611643783341105938.jpeg,0.0
4520,4520,1.61164e+18,frame_1611643927717572212.jpeg,0.39
566,566,1.61164e+18,frame_1611643785126229286.jpeg,0.37
7321,7321,1.61164e+18,frame_1611644029783075333.jpeg,0.005
8712,8712,1.61164e+18,frame_1611644078461089134.jpeg,0.54
6666,6666,1.61164e+18,frame_1611644006393817663.jpeg,0.575
2598,2598,1.61164e+18,frame_1611643858149111271.jpeg,0.54
8241,8241,1.61164e+18,frame_1611644062740516901.jpeg,0.545
1177,1177,1.61164e+18,frame_1611643807285158873.jpeg,0.01
7126,7126,1.61164e+18,frame_1611644022503463984.jpeg,0.375
8777,8777,1.61164e+18,frame_1611644080631641150.jpeg,0.545
1997,1997,1.61164e+18,frame_1611643837027757645.jpeg,0.01
6836,6836,1.61164e+18,frame_1611644012081403732.jpeg,0.44
10738,10738,1.61164e+18,frame_1611644152292464733.jpeg,0.545
11826,11826,1.61164e+18,frame_1611644190745330095.jpeg,0.535
2336,2336,1.61164e+18,frame_1611643848392141342.jpeg,0.315
9752,9752,1.61164e+18,frame_1611644116100843430.jpeg,0.545
9256,9256,1.61164e+18,frame_1611644098274972677.jpeg,0.545
3748,3748,1.61164e+18,frame_1611643899318070412.jpeg,0.01
5850,5850,1.61164e+18,frame_1611643976900134325.jpeg,0.005
7214,7214,1.61164e+18,frame_1611644026193963289.jpeg,0.43
5035,5035,1.61164e+18,frame_1611643946755260468.jpeg,0.025
11472,11472,1.61164e+18,frame_1611644178340684175.jpeg,0.0
5350,5350,1.61164e+18,frame_1611643958568579197.jpeg,0.25
10881,10881,1.61164e+18,frame_1611644157668301105.jpeg,0.005
635,635,1.61164e+18,frame_1611643787442640066.jpeg,0.545
8444,8444,1.61164e+18,frame_1611644069513237953.jpeg,0.54
9674,9674,1.61164e+18,frame_1611644113476998806.jpeg,0.005
5309,5309,1.61164e+18,frame_1611643956523866177.jpeg,0.545
6593,6593,1.61164e+18,frame_1611644003256569624.jpeg,0.545
558,558,1.61164e+18,frame_1611643784857704878.jpeg,0.42
2034,2034,1.61164e+18,frame_1611643838268640041.jpeg,0.545
2405,2405,1.61164e+18,frame_1611643851695439577.jpeg,0.545
3356,3356,1.61164e+18,frame_1611643885452810287.jpeg,0.475
4351,4351,1.61164e+18,frame_1611643922052130699.jpeg,0.545
9649,9649,1.61164e+18,frame_1611644112640188217.jpeg,0.025
3671,3671,1.61164e+18,frame_1611643896731544256.jpeg,0.01
6776,6776,1.61164e+18,frame_1611644010071236610.jpeg,0.18
6603,6603,1.61164e+18,frame_1611644003590835094.jpeg,0.005
9013,9013,1.61164e+18,frame_1611644089664636850.jpeg,0.545
2921,2921,1.61164e+18,frame_1611643869850152493.jpeg,0.545
2108,2108,1.61164e+18,frame_1611643840739616871.jpeg,0.545
205,205,1.61164e+18,frame_1611643771577816248.jpeg,0.005
920,920,1.61164e+18,frame_1611643797727514267.jpeg,0.385
9749,9749,1.61164e+18,frame_1611644116000490427.jpeg,0.545
11097,11097,1.61164e+18,frame_1611644165321403742.jpeg,0.0
8024,8024,1.61164e+18,frame_1611644055435038328.jpeg,0.005
8962,8962,1.61164e+18,frame_1611644087968822241.jpeg,0.01
288,288,1.61164e+18,frame_1611643774353885889.jpeg,0.26
8423,8423,1.61164e+18,frame_1611644068812800884.jpeg,0.545
9692,9692,1.61164e+18,frame_1611644114085975885.jpeg,0.62
1221,1221,1.61164e+18,frame_1611643808752685070.jpeg,0.495
7189,7189,1.61164e+18,frame_1611644025354024649.jpeg,0.495
9771,9771,1.61164e+18,frame_1611644116736243248.jpeg,0.0
3441,3441,1.61164e+18,frame_1611643888279022694.jpeg,0.35
10697,10697,1.61164e+18,frame_1611644150916546583.jpeg,0.54
8806,8806,1.61164e+18,frame_1611644081598147631.jpeg,0.02
2010,2010,1.61164e+18,frame_1611643837466073513.jpeg,0.28
9644,9644,1.61164e+18,frame_1611644112471856833.jpeg,0.435
5964,5964,1.61164e+18,frame_1611643980706604958.jpeg,0.54
8959,8959,1.61164e+18,frame_1611644087869094849.jpeg,0.005
8157,8157,1.61164e+18,frame_1611644059894541979.jpeg,0.915
924,924,1.61164e+18,frame_1611643797860525608.jpeg,0.505
5535,5535,1.61164e+18,frame_1611643964769884825.jpeg,0.43
9557,9557,1.61164e+18,frame_1611644108787038326.jpeg,0.11
10344,10344,1.61164e+18,frame_1611644137629343748.jpeg,0.0
7370,7370,1.61164e+18,frame_1611644031417844772.jpeg,0.575
7620,7620,1.61164e+18,frame_1611644040391185999.jpeg,0.545
11092,11092,1.61164e+18,frame_1611644165153759480.jpeg,0.0
8524,8524,1.61164e+18,frame_1611644072181404829.jpeg,0.545
8271,8271,1.61164e+18,frame_1611644063741655827.jpeg,0.545
7469,7469,1.61164e+18,frame_1611644035346992731.jpeg,0.53
8845,8845,1.61164e+18,frame_1611644082907878399.jpeg,0.22
10506,10506,1.61164e+18,frame_1611644143773082018.jpeg,0.005
11093,11093,1.61164e+18,frame_1611644165187469482.jpeg,0.005
5517,5517,1.61164e+18,frame_1611643964169497967.jpeg,0.46
687,687,1.61164e+18,frame_1611643789187502861.jpeg,0.37
9966,9966,1.61164e+18,frame_1611644124057172537.jpeg,0.125
6568,6568,1.61164e+18,frame_1611644002420929670.jpeg,0.005
4965,4965,1.61164e+18,frame_1611643944416971684.jpeg,0.005
6530,6530,1.61164e+18,frame_1611644001150758028.jpeg,0.165
5604,5604,1.61164e+18,frame_1611643967636901379.jpeg,0.005
8714,8714,1.61164e+18,frame_1611644078528400898.jpeg,0.545
5918,5918,1.61164e+18,frame_1611643979175569296.jpeg,0.045
1492,1492,1.61164e+18,frame_1611643818427247763.jpeg,0.6
5004,5004,1.61164e+18,frame_1611643945719469309.jpeg,0.505
9247,9247,1.61164e+18,frame_1611644097975099087.jpeg,0.02
7301,7301,1.61164e+18,frame_1611644029115797997.jpeg,0.545
4251,4251,1.61164e+18,frame_1611643917566007376.jpeg,0.13
1444,1444,1.61164e+18,frame_1611643816818349123.jpeg,0.01
2518,2518,1.61164e+18,frame_1611643855473035812.jpeg,0.71
8994,8994,1.61164e+18,frame_1611644089032805443.jpeg,0.54
72,72,1.61164e+18,frame_1611643767128343344.jpeg,0.34
7062,7062,1.61164e+18,frame_1611644020361694813.jpeg,0.01
2030,2030,1.61164e+18,frame_1611643838135397434.jpeg,0.55
11310,11310,1.61164e+18,frame_1611644172959043026.jpeg,0.255
3868,3868,1.61164e+18,frame_1611643903990500450.jpeg,0.55
1070,1070,1.61164e+18,frame_1611643803684651136.jpeg,0.45
6727,6727,1.61164e+18,frame_1611644008433032274.jpeg,0.005
7862,7862,1.61164e+18,frame_1611644049111841917.jpeg,0.55
6421,6421,1.61164e+18,frame_1611643997495565891.jpeg,0.575
398,398,1.61164e+18,frame_1611643779351940870.jpeg,0.5
10495,10495,1.61164e+18,frame_1611644143404334307.jpeg,0.02
3066,3066,1.61164e+18,frame_1611643874717606306.jpeg,0.235
8314,8314,1.61164e+18,frame_1611644065176355600.jpeg,0.545
4429,4429,1.61164e+18,frame_1611643924661304474.jpeg,0.55
7763,7763,1.61164e+18,frame_1611644045828201771.jpeg,0.25
842,842,1.61164e+18,frame_1611643795133457899.jpeg,0.545
7635,7635,1.61164e+18,frame_1611644040892930508.jpeg,0.38
4106,4106,1.61164e+18,frame_1611643912740289688.jpeg,0.715
7630,7630,1.61164e+18,frame_1611644040726337194.jpeg,0.42
4352,4352,1.61164e+18,frame_1611643922085824966.jpeg,0.545
9274,9274,1.61164e+18,frame_1611644098877607346.jpeg,0.545
2785,2785,1.61164e+18,frame_1611643865276867390.jpeg,0.005
11510,11510,1.61164e+18,frame_1611644179656736135.jpeg,0.02
7889,7889,1.61164e+18,frame_1611644050010478258.jpeg,0.045
6141,6141,1.61164e+18,frame_1611643987263332129.jpeg,0.8
10167,10167,1.61164e+18,frame_1611644131684607267.jpeg,0.545
10387,10387,1.61164e+18,frame_1611644139351061821.jpeg,0.005
1877,1877,1.61164e+18,frame_1611643831871412039.jpeg,0.655
2648,2648,1.61164e+18,frame_1611643859819695473.jpeg,0.49
10589,10589,1.61164e+18,frame_1611644146556127548.jpeg,0.005
4506,4506,1.61164e+18,frame_1611643927247122049.jpeg,0.645
2984,2984,1.61164e+18,frame_1611643871967308283.jpeg,0.01
5875,5875,1.61164e+18,frame_1611643977737399340.jpeg,0.545
7897,7897,1.61164e+18,frame_1611644050277645350.jpeg,0.005
424,424,1.61164e+18,frame_1611643780358996153.jpeg,0.585
4298,4298,1.61164e+18,frame_1611643919973626614.jpeg,0.005
10625,10625,1.61164e+18,frame_1611644148234093666.jpeg,0.035
1504,1504,1.61164e+18,frame_1611643818828225136.jpeg,0.67
5177,5177,1.61164e+18,frame_1611643952097599745.jpeg,0.545
5504,5504,1.61164e+18,frame_1611643963735918999.jpeg,0.005
3302,3302,1.61164e+18,frame_1611643883648012161.jpeg,0.47
10969,10969,1.61164e+18,frame_1611644160625354290.jpeg,0.545
1167,1167,1.61164e+18,frame_1611643806951553106.jpeg,0.25
707,707,1.61164e+18,frame_1611643789996689558.jpeg,0.435
3722,3722,1.61164e+18,frame_1611643898444769859.jpeg,0.535
9129,9129,1.61164e+18,frame_1611644093694612503.jpeg,0.0
4261,4261,1.61164e+18,frame_1611643917902059555.jpeg,0.16
10726,10726,1.61164e+18,frame_1611644151889714241.jpeg,0.0
3289,3289,1.61164e+18,frame_1611643883212958813.jpeg,0.01
7247,7247,1.61164e+18,frame_1611644027302984715.jpeg,0.025
